n;k1;k2;k3;k4;k5;k6;k7;k8;k9;k10;k11;k12
183;0.010379172;0.1817923;0.239919459;0.280501259;0.350265555;0.44766147;0.573022186;0.666478565;0.689836589;0.636768942;0.647919583;0.647919583
184;0.018481526;0.192160612;0.258363334;0.268491347;0.337515977;0.308279035;0.40185597;0.428153368;0.501335708;0.440270748;0.475495447;0.478648258
185;0.002754066;0.021813854;0.123321418;0.140267909;0.125113741;0.414318535;0.418887912;0.519666701;0.666254229;0.453889195;0.568097047;0.583570089
186;0.013016106;0.174723938;0.369808196;0.426369096;0.408917955;0.498846869;0.534128785;0.518041694;0.603444807;0.566452131;0.669574846;0.691502185
187;0.01423196;0.073293641;0.226372794;0.251580235;0.268136921;0.479435565;0.579121299;0.544466668;0.604322668;0.502268095;0.598755069;0.654034612
188;0.004486351;0.141643483;0.212491983;0.225663717;0.293697114;0.19544258;0.278048687;0.35007551;0.415209726;0.362490765;0.310418828;0.311448759
189;0.006315431;0.09576349;0.22854692;0.269377112;0.323128538;0.404158319;0.476441893;0.631596984;0.735297032;0.724459359;0.667464381;0.684411594
190;0.002447086;0.015447061;0.065810988;0.114129567;0.121235289;0.249253961;0.375996959;0.638775896;0.561207619;0.665690649;0.589926194;0.597874275
191;0.006518818;0.253010331;0.296101943;0.34041381;0.360063537;0.355509067;0.438821078;0.497912626;0.535957688;0.514651796;0.585198363;0.585494243
192;0.007738696;0.227641343;0.242976312;0.297323324;0.332390761;0.402843058;0.432848688;0.545224331;0.599048564;0.631596984;0.642639573;0.652330378
193;0.004687581;0.200634752;0.274682745;0.309319001;0.331706297;0.485407415;0.456138272;0.699666602;0.739611681;0.753954825;0.497756869;0.603883796
194;0.003161524;0.006724181;0.016673663;0.032109802;0.053533841;0.193014605;0.380067021;0.473474507;0.512327104;0.56326013;0.285464881;0.288470103
195;0.006518818;0.241358607;0.338880244;0.375662979;0.40185597;0.379333313;0.459644875;0.508780678;0.589335944;0.637342606;0.626120103;0.644353863
196;0.00509467;0.131749218;0.198795808;0.287704647;0.360231999;0.380666107;0.40465129;0.684272253;0.713958667;0.733135344;0.445254883;0.507696961
197;0.00244975;0.196377191;0.330617564;0.336570658;0.390487282;0.328583862;0.333613361;0.314037534;0.331023595;0.330095127;0.451246163;0.617920705
198;0.006315431;0.244233549;0.323128538;0.371315548;0.432201804;0.390133471;0.558353767;0.503355241;0.592874331;0.311356537;0.648062051;0.65687108
199;0.00203945;0.01200232;0.019693999;0.045183316;0.117013449;0.267782427;0.435595286;0.575702568;0.661257946;0.563906831;0.615983514;0.632891491
200;0.002243279;0.136318999;0.154489006;0.222198593;0.232887547;0.290508041;0.321235958;0.593904953;0.68636111;0.619610833;0.535195884;0.559405747
201;0.003465809;0.146182676;0.232164814;0.234693147;0.318996717;0.280677289;0.438337588;0.495574797;0.489638066;0.556247842;0.539153546;0.54734399
202;0.004891136;0.041990322;0.085635631;0.211630574;0.199531602;0.387481052;0.417746678;0.404158319;0.417909757;0.493858371;0.572724102;0.609871751
203;0.002243279;0.088562599;0.146750174;0.171366481;0.231441799;0.250149029;0.421981823;0.547495293;0.592874331;0.666478565;0.700080646;0.700080646
204;0.004484005;0.212361331;0.320547255;0.363093428;0.400044877;0.547192673;0.60724554;0.691224704;0.70957455;0.603152084;0.685525889;0.712179055
205;0.003568897;0.062052306;0.040988151;0.152207452;0.16993226;0.547364255;0.547364255;0.619839687;0.665019837;0.686830782;0.689354425;0.68977085
206;0.004280408;0.174537569;0.281733116;0.286476808;0.336150677;0.3955916;0.420516964;0.677989566;0.710123216;0.731512163;0.571232891;0.572724102
207;0.003775008;0.208703257;0.282361983;0.32914261;0.412077673;0.253767122;0.32874738;0.370083451;0.383760302;0.416297766;0.471869292;0.480799027
208;0.005908595;0.167441874;0.214186971;0.2379388;0.351112319;0.215646196;0.26370082;0.242437234;0.438337588;0.592285118;0.403336395;0.636625494
209;0.00509467;0.108734667;0.250685861;0.261034012;0.285950339;0.329137243;0.359389531;0.684829544;0.699666602;0.698147536;0.655169787;0.647492104
210;0.01200232;0.192899018;0.292782633;0.332048561;0.409573452;0.276271446;0.339050705;0.369305463;0.594934941;0.431392864;0.601541189;0.627130364
211;0.002145433;0.137320581;0.191750359;0.220566446;0.257399162;0.284076904;0.326293371;0.333259052;0.330420073;0.363054669;0.504414956;0.512502136
212;0.007535435;0.308279035;0.344157035;0.324331878;0.364774486;0.316236922;0.370645771;0.690530795;0.639062404;0.736376784;0.563307379;0.689281012
213;0.004280408;0.261428681;0.323018758;0.432330369;0.424326733;0.304833339;0.432624677;0.403958227;0.484250579;0.301893657;0.496773895;0.497376835
214;0.002243279;0.052149793;0.149207372;0.182163585;0.222925215;0.419213843;0.440753704;0.413664799;0.49354611;0.473443039;0.58312574;0.58312574
215;0.010176185;0.144100396;0.248895813;0.316927265;0.306370883;0.433980162;0.478963224;0.414808679;0.576595081;0.566601735;0.581347166;0.581347166
216;0.002346525;0.016560479;0.052643914;0.147389969;0.139974535;0.308345053;0.417800574;0.615983514;0.711082934;0.62900493;0.693040844;0.693040844
217;0.003873151;0.227278989;0.332903938;0.372988891;0.413174338;0.216739865;0.410228705;0.536719151;0.597727431;0.589040741;0.550216441;0.627130364
218;0.007332154;0.066402776;0.168003032;0.196033999;0.231803342;0.45581914;0.509554343;0.427018132;0.529700817;0.67126126;0.703251473;0.703251473
219;0.003058383;0.247641745;0.371482953;0.382164309;0.427991237;0.279796968;0.299415218;0.59081118;0.608121404;0.659985547;0.488542225;0.512336651
220;0.002243279;0.062651729;0.119125535;0.148262673;0.282436662;0.393443432;0.473916888;0.628428366;0.68385416;0.642639573;0.707515393;0.707515393
221;0.004891136;0.132321041;0.203206239;0.216922081;0.277682469;0.237578453;0.476599584;0.346195516;0.523574354;0.586825059;0.591548311;0.607975459
222;0.002650873;0.010278404;0.031173437;0.040988151;0.069351418;0.371167167;0.407116243;0.516454564;0.54046387;0.64102447;0.702025774;0.702025774
223;0.002346525;0.011905087;0.09580865;0.123838663;0.190795626;0.479120685;0.53077069;0.520195411;0.606953484;0.631021323;0.633673892;0.620289863
224;0.002650873;0.198795808;0.331706297;0.337004111;0.393443432;0.310877835;0.450384933;0.528324279;0.562557764;0.709162929;0.644639405;0.645638411
225;0.0018356;0.290683111;0.382164309;0.408590116;0.415625281;0.218925278;0.319169064;0.630445461;0.676030005;0.709848907;0.596552214;0.597433704
226;0.023931758;0.224559076;0.333587948;0.363766041;0.394600461;0.21910728;0.338368765;0.616564417;0.643639792;0.659844109;0.534738638;0.538088927
227;0.002854639;0.239739486;0.329651346;0.348570826;0.376998521;0.360231999;0.535805354;0.503510492;0.646066371;0.662670565;0.635046753;0.635046753
228;0.00203945;0.009770146;0.017875812;0.021913852;0.034975539;0.276800707;0.344142983;0.606807436;0.630445461;0.685970075;0.499376045;0.635525349
229;0.005197546;0.128314673;0.10515536;0.161529049;0.162196336;0.34210709;0.3792455;0.507634447;0.561880188;0.519693871;0.626305077;0.702772649
230;0.004687581;0.146939302;0.279444721;0.352973797;0.363093428;0.275035908;0.370813239;0.439304434;0.53930558;0.674488699;0.479592983;0.480065152
231;0.009160932;0.183276998;0.279796968;0.315718992;0.33375891;0.242616944;0.374159298;0.697871189;0.707652751;0.72405152;0.405472603;0.431716485
232;0.00366949;0.117589704;0.237398253;0.264411316;0.310704697;0.217832892;0.306544434;0.417909757;0.465050312;0.541128931;0.508935439;0.655878873
233;0.006315431;0.209436585;0.314682689;0.335296839;0.364606451;0.423933073;0.442523406;0.630877376;0.687195902;0.668027438;0.686639422;0.686639422
234;0.00509467;0.257472246;0.32690777;0.376163925;0.438659929;0.496510309;0.547495293;0.581791986;0.640637314;0.615547703;0.606369217;0.640207942
235;0.007332154;0.047176284;0.084658986;0.120660132;0.152415834;0.400044877;0.474864196;0.522192867;0.692941289;0.733676039;0.577635748;0.590958632
236;0.010582139;0.162571501;0.333074965;0.373156139;0.380333002;0.338027698;0.433980162;0.493389958;0.518349534;0.68677856;0.551273487;0.55850409
237;0.008754683;0.159568095;0.249791054;0.284683122;0.437531474;0.275560686;0.310226263;0.39987746;0.418782584;0.331975296;0.440005822;0.440807824
238;0.00509467;0.037391213;0.078788711;0.145615008;0.203756812;0.344666872;0.452624598;0.492765209;0.550971541;0.564033265;0.669856036;0.721193754
239;0.003873151;0.008450807;0.015449634;0.028248281;0.051083726;0.186665829;0.236569912;0.312981993;0.473346315;0.515686656;0.306462881;0.323545077
240;0.026751847;0.197849363;0.301705038;0.33223852;0.381129254;0.438793784;0.44679239;0.439183462;0.279298599;0.52001323;0.499536632;0.590579398
241;0.003058383;0.015851927;0.017672794;0.059487315;0.051354885;0.39129266;0.514343291;0.582977597;0.592432441;0.623407686;0.642353685;0.669012322
242;0.006824849;0.202182982;0.349541155;0.402296211;0.42116599;0.32967082;0.385163146;0.55114041;0.592656266;0.662806059;0.454532231;0.477845561
243;0.003161524;0.010989345;0.021913852;0.060356016;0.092014183;0.38133213;0.406457675;0.490568142;0.503448349;0.32904464;0.466623045;0.599912605
244;0.007738696;0.276800707;0.39922104;0.40563682;0.433010372;0.240279351;0.363597911;0.668449604;0.677289993;0.712726837;0.531992581;0.575702568
245;0.01625671;0.165757397;0.363261605;0.375996959;0.418235869;0.257650498;0.303070258;0.431069183;0.446859642;0.545527301;0.553385604;0.553385604
246;0.005506049;0.046655401;0.119800294;0.131089919;0.171675601;0.18182;0.266057352;0.271982243;0.311265384;0.339758765;0.494187973;0.494187973
247;0.007539177;0.205925704;0.313753169;0.368985277;0.422217789;0.309780194;0.340736072;0.4256552;0.290281916;0.29039065;0.520409552;0.522051087
248;0.006112023;0.252295422;0.308064349;0.357992974;0.411974827;0.185767471;0.377890969;0.508495049;0.60083158;0.564948859;0.515774708;0.650939007
249;0.030572621;0.192714443;0.29889247;0.325877853;0.40678591;0.407934254;0.505062226;0.307411942;0.455340331;0.397737168;0.647777102;0.665210215
250;0.022721905;0.118357773;0.223833093;0.256937386;0.33153514;0.385323042;0.499313801;0.617145118;0.669996613;0.610163296;0.69676533;0.69676533
251;0.003262107;0.209436585;0.317272338;0.356015692;0.372821627;0.217286459;0.266895892;0.635333909;0.670699315;0.715462962;0.667745934;0.667745934
252;0.017875008;0.214186971;0.304460725;0.348062095;0.389305015;0.240279351;0.343136928;0.595376171;0.69745658;0.545678766;0.416931058;0.424420548
253;0.005908595;0.249253961;0.393939394;0.40070367;0.447501134;0.335296839;0.411211129;0.602273607;0.646494221;0.696073785;0.489168505;0.494326657
254;0.007332154;0.225828864;0.326564529;0.360905688;0.44990463;0.377999521;0.418235869;0.578230126;0.661681859;0.664081968;0.610454791;0.619030994
255;0.01402937;0.162759056;0.366453965;0.378999959;0.412520178;0.330679114;0.579269782;0.583273869;0.559555976;0.642496635;0.637342606;0.637342606
256;0.009364024;0.069162066;0.14504717;0.217468621;0.256045608;0.189019139;0.273092665;0.444933754;0.599635398;0.588597839;0.461872678;0.605200068
257;0.017268665;0.18720511;0.29977694;0.328922574;0.375865144;0.248895934;0.307713013;0.331281543;0.329576827;0.339883103;0.472096369;0.508164931
258;0.003058383;0.098093137;0.12525654;0.13821984;0.260856087;0.252295422;0.440270748;0.623230246;0.626120103;0.543405371;0.69399738;0.69399738
259;0.008348351;0.227460175;0.322612576;0.38449234;0.397407249;0.289632443;0.349587855;0.540065547;0.620914731;0.637485991;0.579566708;0.622362307
260;0.002243279;0.009268088;0.019289974;0.038084671;0.066877751;0.269324935;0.360401364;0.442714088;0.451150367;0.550797715;0.513114131;0.55153059
261;0.002854639;0.011596659;0.024434526;0.033273381;0.066894428;0.360090677;0.370679419;0.431259522;0.508787279;0.443234344;0.431136113;0.429882238
262;0.002854639;0.107962725;0.229271063;0.290508041;0.315891652;0.486505246;0.574065064;0.438893716;0.499917004;0.395259632;0.693443224;0.722419132
263;0.004280408;0.23270689;0.270793448;0.323816259;0.425557463;0.30063438;0.389305015;0.419050885;0.623953183;0.651904043;0.582088467;0.590221242
264;0.004687581;0.019087856;0.052944376;0.066994384;0.078984675;0.169685506;0.275742032;0.44445195;0.504596853;0.648489382;0.420028407;0.44990463
265;0.011190914;0.268668534;0.325019141;0.380166426;0.391458196;0.265831485;0.336833456;0.4551807;0.542646897;0.578824294;0.532450565;0.557301132
266;0.005807943;0.154949768;0.276443362;0.302145838;0.376906306;0.358450983;0.448825483;0.291894792;0.313884687;0.342659718;0.6961774;0.6961774
267;0.004593948;0.204300269;0.287894918;0.328571707;0.370795377;0.282431145;0.299916526;0.278718231;0.322214541;0.317482649;0.485929446;0.486329348
268;0.004280408;0.08641659;0.191052458;0.211813291;0.221835176;0.327079365;0.382497071;0.439304434;0.466319741;0.637772723;0.515731128;0.622506995
269;0.014839604;0.24961204;0.302548559;0.349079412;0.402678581;0.276271446;0.40563682;0.478805748;0.632747707;0.663094113;0.480222513;0.48163812
270;0.002854639;0.216010824;0.376113837;0.434996113;0.446792775;0.227942641;0.386156174;0.480854897;0.487428019;0.607457073;0.404256008;0.451633254
271;0.038592026;0.188649208;0.385821277;0.435110905;0.46996419;0.269199993;0.278916224;0.38099915;0.45805184;0.510173024;0.579121299;0.612784914
272;0.008145154;0.215828519;0.33341697;0.366453965;0.356690968;0.262990049;0.408098243;0.438821078;0.595229107;0.729209844;0.481795338;0.482581214
273;0.003365221;0.008959468;0.014339362;0.038163295;0.056375261;0.381404185;0.483224147;0.565409008;0.572279217;0.645948571;0.691299416;0.733876436
274;0.003058383;0.012610654;0.03638997;0.083681846;0.059696419;0.273976213;0.373992144;0.554139294;0.524494726;0.631453088;0.570337531;0.57704116
275;0.002550306;0.007641706;0.011903895;0.018786175;0.03935875;0.301481799;0.365888333;0.519283855;0.532290663;0.543069187;0.405881289;0.421990391
276;0.00407679;0.124682594;0.215646196;0.254617865;0.273446136;0.393939394;0.463621095;0.511255178;0.526487165;0.68385416;0.648489382;0.648489382
277;0.005298182;0.035388214;0.151095361;0.187353875;0.24602812;0.187724061;0.273446136;0.428639674;0.518965048;0.56285765;0.559856395;0.567349557
278;0.00203945;0.187909127;0.339050705;0.348909899;0.43914333;0.544163508;0.622940983;0.508780678;0.587859408;0.595817284;0.707927434;0.739611681
279;0.007332154;0.222561939;0.375161893;0.380166426;0.439304434;0.234512666;0.417257352;0.463303332;0.68273872;0.677709772;0.495886691;0.575107296
280;0.001427836;0.156748063;0.237218035;0.255867201;0.332048561;0.257293977;0.308279035;0.521885718;0.556699332;0.62669747;0.530159416;0.576000125
281;0.009160932;0.199715506;0.301504711;0.355340161;0.385821277;0.26387847;0.538393172;0.460759133;0.484465861;0.573767164;0.68273872;0.68273872
282;0.001533994;0.12899627;0.19048487;0.219881548;0.286568298;0.195621538;0.276364113;0.324404085;0.349608813;0.360398531;0.448938758;0.471159244
283;0.00122963;0.002968135;0.01342817;0.02411593;0.040498611;0.203178706;0.425359973;0.298846341;0.64049649;0.527400559;0.492186411;0.485586289
284;0.002957806;0.028961899;0.078080426;0.107626624;0.165461627;0.136560407;0.210006773;0.34695008;0.505318783;0.489855674;0.623006308;0.623006308
285;0.003262107;0.013624127;0.034786914;0.051951096;0.059490017;0.186242877;0.200083258;0.408426173;0.56839595;0.530159416;0.644068272;0.644068272
286;0.003465809;0.168190048;0.35888386;0.420028407;0.421005386;0.264411316;0.388807757;0.668590301;0.675889946;0.719967442;0.624531305;0.640207942
287;0.003262107;0.01423196;0.028059142;0.051742528;0.07080264;0.304113208;0.311397149;0.335961702;0.529893672;0.716862078;0.569889672;0.569889672
288;0.005298182;0.203206239;0.307238473;0.312435331;0.348062095;0.432525276;0.454861392;0.609580154;0.576446362;0.641352686;0.681064127;0.690114307
289;0.013016106;0.267782427;0.375662979;0.408426173;0.457414217;0.308972412;0.422307182;0.634615925;0.665914975;0.69399738;0.601248132;0.616709611
290;0.009567096;0.106224718;0.230718503;0.279973066;0.299763633;0.347383564;0.500558332;0.459804098;0.531381745;0.571232891;0.66040979;0.66040979
291;0.011393797;0.209985324;0.27591852;0.331192778;0.399056227;0.421819121;0.47217881;0.548443079;0.629613519;0.476848263;0.554892648;0.579566708
292;0.007434741;0.145520835;0.269546742;0.285986879;0.317497612;0.195952015;0.20198496;0.302380772;0.268263783;0.319527748;0.394656621;0.405382566
293;0.003262107;0.159943782;0.223106826;0.255331875;0.366453965;0.431121646;0.484826553;0.616952812;0.332621055;0.347390305;0.613546196;0.517007271
294;0.003262107;0.199715506;0.312781259;0.355677958;0.346535038;0.387149221;0.47502203;0.561807817;0.615547703;0.595523222;0.689836589;0.702975995
295;0.002447086;0.007130786;0.013725901;0.015953414;0.025339657;0.393916177;0.484018289;0.560418396;0.653255691;0.697576373;0.508159288;0.508159288
296;0.003873151;0.013016106;0.032379859;0.084854354;0.111241332;0.542039873;0.590958632;0.574497298;0.574497298;0.677800761;0.64192476;0.64977071
297;0.00366949;0.225828864;0.291033199;0.340584126;0.403665211;0.173045957;0.244772103;0.445736466;0.47281104;0.544315095;0.47233689;0.482424067
298;0.002854639;0.26032221;0.345006683;0.388310358;0.400538995;0.474864196;0.513726113;0.408426173;0.667605164;0.5941993;0.679807053;0.679807053
299;0.00203945;0.005202015;0.020501346;0.04433998;0.033214745;0.325942399;0.394918336;0.486605084;0.505355384;0.512961263;0.681860461;0.689589187
300;0.00244975;0.012916305;0.01120133;0.027336549;0.039524765;0.251232987;0.338994459;0.431445292;0.512733303;0.572054425;0.629166783;0.656556311
301;0.002447086;0.206873665;0.299763633;0.329137243;0.402020522;0.408754043;0.502423444;0.543860294;0.627851602;0.724459359;0.71641951;0.71641951
302;0.005501674;0.192529851;0.306891487;0.294705075;0.376998521;0.272208692;0.33495519;0.65185739;0.707623323;0.326296201;0.627130364;0.653750695
303;0.003262107;0.183647989;0.343771106;0.370191447;0.387983884;0.324911481;0.351759824;0.287702985;0.320254899;0.356440523;0.500363839;0.523122094
304;0.009973176;0.184582354;0.244494317;0.277508881;0.371286464;0.359186889;0.479152096;0.302755412;0.316335874;0.316143119;0.637632118;0.637632118
305;0.005908595;0.205590885;0.330850352;0.395921856;0.395726328;0.33375891;0.567947575;0.550518522;0.595229107;0.683993536;0.657184037;0.659166124
306;0.023729532;0.257265234;0.359885221;0.380431591;0.430810112;0.201006929;0.227961121;0.285114199;0.292459667;0.292353237;0.392979678;0.47312071
307;0.004280408;0.017470559;0.041990322;0.11643702;0.176586609;0.158816497;0.241358607;0.277153463;0.422795107;0.397407249;0.589188349;0.654460394
308;0.009567096;0.174910288;0.228909027;0.254974905;0.310704697;0.137459731;0.158252603;0.36846726;0.403336395;0.466636953;0.468697423;0.482895465
309;0.00407679;0.085049703;0.172113099;0.182163585;0.308972412;0.38449234;0.40465129;0.370310788;0.387481052;0.357647126;0.662246907;0.662246907
310;0.017066026;0.250864771;0.351281625;0.410228705;0.409409601;0.576595081;0.584606446;0.678688839;0.693027482;0.647634609;0.6409235;0.666760288
311;0.003262107;0.010379172;0.020097839;0.041482539;0.052134837;0.378833258;0.457254775;0.588302506;0.648062051;0.716170318;0.496198528;0.527865186
312;0.003873151;0.139739146;0.232164814;0.281205279;0.320202806;0.236677278;0.254082176;0.465209041;0.475337656;0.685525889;0.551726306;0.551726306
313;0.006011366;0.147383384;0.237981072;0.283415418;0.341738133;0.420627117;0.449217539;0.468628417;0.318147711;0.33253462;0.562295687;0.700337627
314;0.001938899;0.011902702;0.017776028;0.022312606;0.04256684;0.35647544;0.494686888;0.558629056;0.680722725;0.672807445;0.532632495;0.551557135
315;0.005501674;0.277506151;0.366621827;0.423933073;0.444130674;0.522192867;0.586825059;0.461236454;0.591548311;0.581198867;0.626120103;0.626986078
316;0.005707301;0.306553567;0.337784284;0.414257906;0.436064334;0.355149117;0.381193507;0.340117117;0.34650272;0.342674079;0.484059871;0.505912455
317;0.033583757;0.234151651;0.39096154;0.407606232;0.421981823;0.492296499;0.543557026;0.528477282;0.510636888;0.606369217;0.60417639;0.604322668
318;0.00366949;0.198611814;0.336833456;0.355509067;0.367628663;0.424745456;0.365110508;0.668027438;0.694828261;0.742571272;0.554289992;0.521271254
319;0.003568897;0.00977167;0.037986058;0.064796659;0.091705558;0.376113838;0.407803348;0.520954802;0.511935364;0.63604892;0.633039045;0.703042981
320;0.006315431;0.232887547;0.332903938;0.360400445;0.403829595;0.202104606;0.3550023;0.425882161;0.571978661;0.69136345;0.563457262;0.638346039
321;0.006315431;0.24997005;0.349926737;0.375829977;0.407934254;0.535805354;0.585050403;0.553988583;0.673086248;0.605638595;0.65304069;0.656020654
322;0.001531188;0.006321612;0.023524324;0.026138815;0.043257227;0.20437643;0.310446902;0.271071706;0.402097515;0.430775719;0.431710551;0.447461718
323;0.002142722;0.007740536;0.011712143;0.017576548;0.041218343;0.250881814;0.469508;0.404083254;0.581264828;0.537844619;0.516228102;0.516528606
324;0.014333655;0.212592755;0.329626706;0.36221563;0.385181769;0.260076238;0.314579366;0.596508942;0.611518644;0.60452993;0.48164615;0.511238885
325;0.004280408;0.208704681;0.271324293;0.31744485;0.39922104;0.288055307;0.326564529;0.510791481;0.580160404;0.584606446;0.592285118;0.593168859
326;0.011190914;0.111819328;0.259788178;0.266008929;0.314509914;0.301504711;0.441397439;0.395426448;0.417094213;0.442523406;0.585790071;0.736241855
327;0.003365221;0.056901006;0.074234426;0.147599952;0.109514485;0.250620485;0.269324381;0.32247729;0.312937766;0.381711274;0.355922848;0.36305422
328;0.00203945;0.167254784;0.293132319;0.32226852;0.390630359;0.493389958;0.487132265;0.704352916;0.713137552;0.728803209;0.657296129;0.721602317
329;0.005298182;0.053391651;0.071586729;0.136509169;0.20678007;0.256493433;0.493700147;0.471848917;0.694378674;0.690332497;0.577052338;0.656612142
330;0.005705145;0.172299708;0.205590885;0.247641745;0.223106826;0.293307137;0.454701716;0.721057543;0.742571272;0.737186121;0.496354426;0.531229002
331;0.009364024;0.091874463;0.254796394;0.273622845;0.30080848;0.55142444;0.555645668;0.552480734;0.583866256;0.766846877;0.824040351;0.824040351
332;0.0018356;0.144668517;0.257293977;0.271854983;0.291033199;0.347383564;0.5238812;0.656729373;0.693443224;0.697041865;0.586825059;0.655027933
333;0.003058383;0.14201583;0.268845704;0.300982563;0.35820941;0.258185151;0.333245975;0.543253704;0.589335944;0.611037628;0.520810261;0.536719151
334;0.006315431;0.227278989;0.308452404;0.366957502;0.429287872;0.514189017;0.51511445;0.591548311;0.573320217;0.637629363;0.652898652;0.690947176
335;0.002854639;0.276094991;0.276271446;0.367125316;0.377999521;0.258897779;0.450865103;0.580605538;0.580605538;0.602420052;0.499936179;0.512336651
336;0.004687581;0.138029841;0.248000137;0.272739127;0.334271699;0.474548484;0.495574797;0.612348264;0.695658716;0.682320233;0.65389266;0.686221936
337;0.002447086;0.007436628;0.02402811;0.037073427;0.061427313;0.455961654;0.491885712;0.527148065;0.621800362;0.629563046;0.615838946;0.339337528
338;0.004280408;0.015649504;0.063122426;0.089873674;0.091673276;0.429708834;0.440289434;0.549026799;0.674254474;0.504620621;0.599751472;0.646384907
339;0.022116698;0.153735388;0.270085417;0.28858117;0.333074965;0.394269958;0.402514089;0.604322668;0.614675739;0.735567038;0.573320217;0.577487121
340;0.004484005;0.240998925;0.342116241;0.375829977;0.403336395;0.48556429;0.534586195;0.491827661;0.642782499;0.636338563;0.703802288;0.595964296
341;0.00203945;0.172672869;0.303070258;0.326049547;0.340243478;0.572127776;0.643925457;0.536414606;0.562557764;0.592285118;0.660126974;0.686500272
342;0.004484005;0.066008271;0.110663162;0.161070395;0.186242877;0.221471687;0.383993733;0.561207619;0.599048564;0.635796179;0.648062051;0.648062051
343;0.007535435;0.167254784;0.24045927;0.276624303;0.333074965;0.204123771;0.330165303;0.270439467;0.431069183;0.483680841;0.625398111;0.625398111
344;0.001938899;0.007335959;0.015247295;0.017575921;0.034761252;0.366403254;0.469195594;0.436461317;0.546279729;0.563234816;0.429636447;0.429636447
345;0.00366949;0.135938603;0.210899531;0.224014615;0.282260801;0.452784464;0.537632457;0.67027773;0.691640907;0.715462962;0.744586039;0.752486226
346;0.016155789;0.1836237;0.277320101;0.289963349;0.300843187;0.375337469;0.380673378;0.498298198;0.628889741;0.553755695;0.609171644;0.648229876
347;0.006722183;0.042789061;0.099644667;0.127932674;0.134606617;0.452624598;0.507232301;0.517271852;0.673086248;0.704490543;0.659844109;0.709437355
348;0.02009799;0.166880549;0.230537634;0.267782427;0.324331878;0.35365022;0.567947575;0.654318479;0.676870105;0.571531239;0.668590301;0.730564549
349;0.013421474;0.219183637;0.309211634;0.372880421;0.458898046;0.450686642;0.452915592;0.645269376;0.658214529;0.703278059;0.529174638;0.546440853
350;0.003262107;0.181235237;0.322612576;0.353481138;0.379499967;0.290508041;0.512336651;0.573767164;0.670418271;0.651477598;0.619465892;0.619465892
351;0.002142722;0.012713626;0.025541903;0.038771459;0.084365171;0.424237902;0.463541722;0.450770547;0.488872604;0.490505419;0.668508981;0.710873057
352;0.00366949;0.157688541;0.291733174;0.344157035;0.391458196;0.359726566;0.553234826;0.466161113;0.538393172;0.642210722;0.683296536;0.683296536
353;0.002346525;0.197849363;0.28882467;0.348462766;0.401473548;0.40130897;0.415570265;0.548703849;0.66555309;0.6431048;0.518897709;0.517666601
354;0.003465809;0.014436129;0.013934652;0.034540459;0.055367855;0.288642898;0.354373734;0.391959331;0.555050995;0.696514619;0.596041306;0.439012791
355;0.002854639;0.188834183;0.317962286;0.367964149;0.364774486;0.400044877;0.514960246;0.398561695;0.402514089;0.651904043;0.581791986;0.581791986
356;0.001631729;0.007332154;0.018481526;0.033583757;0.081204034;0.560463094;0.605484563;0.593021601;0.610163296;0.649058985;0.771371745;0.771371745
357;0.004179798;0.0455741;0.044479566;0.060859764;0.107523507;0.450595391;0.476174157;0.604322668;0.557150702;0.583570089;0.554900412;0.574253383
358;0.002650873;0.007030117;0.013118963;0.025437178;0.037629108;0.328083362;0.501535972;0.488802337;0.520492711;0.686710194;0.448781778;0.448544627
359;0.002550306;0.010281293;0.014944107;0.052283367;0.047661857;0.274321854;0.288406013;0.389543661;0.398475907;0.575248364;0.410039393;0.410700264
360;0.003058383;0.010179106;0.01585483;0.031160977;0.047332923;0.513250049;0.513403825;0.503431176;0.718827461;0.66667842;0.638109661;0.426364241
361;0.00203945;0.006724181;0.016257229;0.031354325;0.051146437;0.231789402;0.490182407;0.453324037;0.465294322;0.609282835;0.549651208;0.549651208
362;0.003873151;0.026751847;0.060674575;0.102163233;0.124299868;0.290858163;0.409409601;0.520349145;0.532908425;0.505062226;0.697594795;0.697594795
363;0.003873151;0.170432791;0.339902766;0.383494985;0.429611881;0.254974905;0.31122406;0.447982098;0.471230034;0.632747707;0.514189017;0.524341365
364;0.003468314;0.012007028;0.057562432;0.106552636;0.118162677;0.198525458;0.275477618;0.347724489;0.379112027;0.35504923;0.46907719;0.46907719
365;0.015447061;0.189573899;0.31951371;0.342456535;0.39922104;0.412193007;0.42263248;0.646209;0.673927863;0.692127455;0.609725959;0.611474621
366;0.004687581;0.173232473;0.307238473;0.331363967;0.363934154;0.250685861;0.486348455;0.656729373;0.679527571;0.678409165;0.642925412;0.642925412
367;0.002447086;0.010076898;0.033277589;0.042676832;0.078512027;0.30249407;0.466997722;0.568847612;0.658677719;0.623321785;0.566773949;0.566773949
368;0.006315431;0.189943648;0.310531543;0.331363967;0.404322658;0.255798593;0.410938544;0.468393763;0.526704036;0.524507276;0.572428259;0.572428259
369;0.010583537;0.163527829;0.241583373;0.250233103;0.30165295;0.177424295;0.305478641;0.307814718;0.323249437;0.325090038;0.344056596;0.345201459
370;0.005501674;0.152227252;0.262279004;0.28437002;0.402843058;0.424258072;0.499313801;0.525414602;0.558654399;0.568993597;0.596993017;0.630589445
